Student_ID,Attendance,Favourite_Color,Previous_Score,Random_Code,Age,Study_Hours,Gender,Lucky_Number,Absences,Education,Music_Preference,Income,Assignments_Completed,Random_Value,Stress_Level,City,Previous_Failures,Random_Flag,Parent_Support,Pet_Ownership,Financial_Stress,Random_Category,Library_Visits,Commute_Minutes,Birth_Weekday,Random_Number_2,Mock_Test_Score,Internet_Quality,Random_Date_Code,Mentor_Meetings,Sleep_Hours,Device,Random_Score,Academic_Warning,Extracurricular_Hours,Registration_Quarter,Random_Bucket,Assignment_Submission_Rate,Financial_Aid,Outcome
S145089,89.4,White,,635570,,6.9h,F,658205,3,Diploma,Pop,98007,9,,1,Kollam,0,0,9,Cat,1,C,3,53,0,9687841,59,Good,1122935,4,,iOS,99.66989551428075,No,7.9,4,X4,96.2,NO,Continue
,84.7,Green,81,869233,47,,M,916278,28,Diploma,HipHop,,,97.0145068816534,8,Thrissur,3,1,8,Cat,4,E,11,64,4,7732726,27,Excellent,1013921,10,6.1,iOS,16.56889035776945,,0.4,3,X5,98.4,YES,Continue
S137016,0.77,Green,88,,46,0.7,male,781364,1,Diploma,Jazz,"₹70,860",12,418.4980236801065,1,Kollam,0,0,5,Bird,7,D,15,61,5,4132809,58,Average,1302674,12,8.8,Android,2.9257540061931153,,4.6,1,X1,52.2,No,Continue
S107640,58.8,Red,,549838,50,1.0,F,917320,29,UG,Jazz,84542,19,,5,Kozhikode,4,0,9,Dog,2,B,10,104,5,,63,Average,929961,1,6.9,Android,21.87815395265552,No,7.4,2,X1,48.9,NO,Dropout
S148939,67.9,Red,62,540931,,4.3 hrs,F,111748,21,UG,Jazz,,11,301.2506331888825,1,Kozhikode,5,0,5,Dog,10,E,12,63,0,4028889,46,Average,7683,1,7.3,Android,75.30657173860197,Yes,0.9,3,X2,60.1,No,Dropout
S135719,76.3,Green,88,325511,42,7.5,,340174,8,Diploma,None,62558,,417.8322154997981,8,Kochi,2,,7,None,5,B,5,98,3,4404773,60,Poor,1448349,6,7.2,Tablet,4.521120903867882,No,11.1,2,X1,49.3,Yes,Dropout
S125268,70.5,Black,,628330,18,5.7h,Male,651813,1,,None,100475,11,,10,Kottayam,4,1,2,None,3,B,10,62,0,9632433,24,Poor,1593340,7,4.5,,67.9940123738275,No,11.0,1,X1,,,Dropout
S131931,,Blue,94,952871,44,1.5,M,,11,Graduate,None,63518,8,96.6087315291096,8,Thiruvananthapuram,1,0,3,None,2,A,,20,0,4588575,44,Excellent,116750,0,4.1,iOS,59.59748730998924,No,6.7,3,X2,91.3,Yes,Dropout
S128966,47.5%,,79,703952,37,0.6,M,576323,15,UG,Pop,72418,6,687.361527419374,7,Kollam,1,0,7,None,5,F,2,58,1,8359867,57,Excellent,898894,,4.9,,6.653180439592421,No,,4,,58.8,,Continue
S111212,69.6,Yellow,30,553557,50,8.7,F,914363,2,Graduate,Classical,116015,5,330.95251758670116,4,Thrissur,0,1,3,None,5,,11,63,3,8503543,41,,1682900,3,4.0,iOS,72.91018111152168,No,1.9,3,X1,,Yes,Dropout
S126823,81.5,Green,74,109568,18,6.9,M,,26,Diploma,,30.0k,9,120.69333038023922,8,Kollam,3,1,5,Dog,3,E,2,70,1,2811486,,Poor,385097,4,6.9,Tablet,64.59639547166228,Yes,,2,X5,44.2,YES,Continue
S146485,53.3,Red,88,514959,54,,,54284,,Graduate,Jazz,"₹29,974",15,229.98037684048688,5,,0,1,4,Dog,2,B,4,,2,1465144,96,Poor,1638213,4,6.0,Tablet,35.666104405084845,No,3.0,1,X2,81.9,Yes,Dropout
,97.2,,99,665928,35,0.9,male,788907,12,UG,Jazz,20182,8,715.477612598191,10,Kozhikode,3,0,1,None,1,A,5,,1,,46,Poor,157747,3,7.0,iOS,88.97547857704309,No,7.1,1,X2,96.5,Yes,Continue
S142001,99.9,Yellow,95,923799,40,5.0,M,,28,PG,Pop,15125,16,356.9630175835846,5,Kochi,3,0,8,Bird,1,C,14,,6,3757331,44,Average,1472211,7,8.6,Android,31.54082975604362,Yes,9.2,1,X2,72.4,No,Dropout
S112117,75.2,Red,38,739037,56,8.8 hrs,F,154513,22,UG,None,33139,13,154.246424477186,7,Kollam,4,0,5,Bird,1,A,17,41,,6249960,66,Average,215568,0,8.9,,35.277046424003665,No,3.4,2,X2,74.6,NO,Continue
S124196,,Black,76,362652,44,8.5,M,914580,,Diploma,Pop,12032,18,,7,Kozhikode,3,1,4,Bird,10,,6,61,5,3896055,21,,1310412,3,6.6,,58.79654810474078,Yes,3.9,2,X2,44.1,NO,Continue
S115043,81.4,Green,41,788132,27,4.5,female,985724,17,,Classical,47190,9,604.7581283274045,4,Thrissur,2,0,1,Dog,5,C,0,119,6,8437824,93,Excellent,419695,1,6.4,Tablet,12.665168326239106,,5.3,,X3,47.5,,Dropout
S121284,86.7,Green,73,556272,36,8.3 hrs,Male,763724,6,UG,HipHop,82200,15,618.6810242034871,3,Kollam,1,1,3,Cat,9,,15,67,6,9853231,71,Average,995633,0,4.8,Tablet,3.7421744790031797,No,4.5,2,X3,96.7,Yes,Continue
S135903,57.2,Yellow,59,835912,33,7.4,female,679734,1,Graduate,Pop,75.0k,11,465.177036856228,6,Kochi,2,0,2,,,E,11,95,0,6506303,,Excellent,443263,1,6.8,,68.66104274606568,No,12.9,2,X3,95.0,Yes,Continue
S135923,92.2,Green,66,902832,21,4.4,M,650490,22,BTech,HipHop,76277,18,66.45523489097224,6,Thrissur,1,,9,Bird,10,F,11,39,6,8609408,70,,966846,5,4.9,Tablet,92.2964611052138,Yes,6.0,3,X1,51.4,No,Continue
S108693,95.2,Red,96,910480,35,8.9,M,72620,28,Diploma,Pop,75307,4,384.47177824408647,5,Thrissur,5,0,4,Cat,4,C,15,42,3,3636905,35,Good,1967264,0,8.2,Android,94.69401822608758,No,10.4,2,X5,70.9,NO,Continue
S117528,52.3%,White,,207948,20,5.0h,female,747546,21,B.Tech,Classical,50924,4,149.1280402803447,6,Kochi,0,0,8,None,,D,14,115,,743525,26,Average,1641681,4,5.2,Tablet,,No,,1,X1,97.4,YES,Dropout
S149815,65.2,Black,69,849396,,5.3,Male,699367,17,Diploma,Rock,67243,17,353.54978504034466,6,Kottayam,0,1,7,Bird,7,,14,29,5,7344651,100,,494721,12,4.8,Laptop,2.989617642212161,Yes,,4,X2,78.3,YES,Dropout
S118341,72.6,Black,97,765868,33,2.0,Male,,26,BTech,,20425,4,,3,Kollam,3,1,8,Cat,5,E,17,44,5,1309331,54,Good,1041672,8,7.0,Laptop,64.51523518563106,No,7.8,1,X3,88.9,YES,Dropout
S118838,,White,44,121984,42,2.2,female,554212,19,PG,Classical,78.5k,20,328.9163538593702,5,Kozhikode,3,0,3,Bird,5,F,,20,4,6563069,39,Excellent,105554,4,8.9,,44.72254668704034,Yes,0.3,2,X3,53.0,NO,Dropout
S101208,91.7,Red,33,867426,,1.9,Male,652078,12,B.Tech,Jazz,"₹91,750",13,304.734426461922,4,Thrissur,1,,8,None,2,D,15,75,2,746260,,Good,14954,5,8.8,Tablet,49.26036491660152,,14.7,2,X3,49.5,No,Continue
S128652,94.4,Blue,,664931,57,7.3,Female,608421,9,B.Tech,Rock,113630,19,854.9742023610797,4,Kochi,5,1,7,Bird,3,A,4,55,1,5945527,28,,357069,3,6.7,iOS,12.379360905176906,Yes,7.1,3,X5,81.1,NO,Dropout
S139494,45.7,White,54,109993,37,4.1,female,923788,24,BTech,Classical,22.4k,13,663.2976870453894,4,Thiruvananthapuram,1,0,8,Dog,9,E,11,85,6,4815340,45,Average,699378,9,6.8,iOS,18.832511834013733,No,12.0,4,X3,86.3,No,Dropout
S137713,87.6,Black,41,702583,38,2.5,Female,769596,26,,Rock,35.0k,,663.9037778495142,4,Thrissur,4,1,7,,7,D,5,60,2,3798920,60,Good,865375,5,4.5,Laptop,85.8561991358317,Yes,1.5,1,X3,73.2,YES,Continue
S127223,91.6,Green,62,641961,46,7.6,female,967921,21,PG,Rock,98114,5,544.8019638803923,9,Thiruvananthapuram,1,1,10,Cat,8,D,5,60,3,2066409,35,,600327,4,7.1,Android,6.002951388888511,Yes,13.6,4,X4,94.1,Yes,Continue
S145799,,Black,90,859214,,5.6,M,334816,1,Graduate,Rock,22137,10,455.5176154701927,1,,5,0,8,Cat,5,A,12,112,2,827228,86,Poor,,8,4.9,Laptop,68.62652065582428,No,6.7,2,X5,55.5,No,Dropout
S137623,0.95,,33,808269,28,,Male,793714,15,Graduate,HipHop,92146,10,405.99414086430534,6,Kollam,1,1,5,,10,A,3,,3,5623552,27,Good,443441,7,4.8,,22.63369774091757,No,9.3,1,X1,61.7,Yes,Continue
S134971,93.2%,Red,88,966054,32,0.7,M,296182,,UG,Rock,,2,206.35139259985812,4,Thiruvananthapuram,0,0,6,Bird,10,B,14,50,6,1663953,100,Poor,591482,3,5.4,Android,89.01718042301708,Yes,3.7,1,X4,89.5,No,Continue
S128125,65.6,White,96,,,2.7 hrs,,,14,UG,None,,16,171.2440603357714,2,Thrissur,1,0,10,None,7,B,6,15,5,4343898,56,Poor,961518,1,4.8,Laptop,32.09340396596026,No,7.9,4,X2,90.2,Yes,Dropout
S113836,0.98,Red,36,710739,53,4.1,M,,10,B.Tech,HipHop,29050,12,666.0771395401935,,,,1,6,Dog,1,A,15,15,6,3184771,87,Excellent,1856170,4,8.2,Android,31.175803885312746,Yes,4.8,1,X1,97.7,Yes,Dropout
S128749,,Blue,,598503,59,5.3,F,969069,25,PG,Pop,75148,,221.89524028471885,10,Kochi,2,,8,None,6,E,8,44,3,9151885,24,Good,1352371,10,5.8,Tablet,73.3293598857785,Yes,3.2,3,X1,83.4,Yes,Dropout
S114181,90.1%,White,96,269496,55,4.7,female,331610,28,UG,Classical,63.9k,9,565.3199066896526,1,Kottayam,1,1,7,None,2,F,14,73,2,,62,Poor,,11,7.6,Laptop,12.363159836554305,No,9.8,2,X1,64.2,NO,Continue
S141083,72.6,Red,35,387989,35,6.4,Male,892400,23,UG,HipHop,"₹42,502",15,160.74688873387134,8,Kozhikode,2,0,6,Bird,7,A,15,78,4,5678853,39,Poor,1937076,12,5.4,Windows Laptop,,Yes,6.3,2,X2,79.3,YES,Dropout
S125104,0.92,Green,,552224,42,5.9,female,933649,18,Diploma,HipHop,91440,2,280.07643836707757,4,Thrissur,4,0,,Bird,9,E,0,43,3,2568063,45,Excellent,422732,12,7.7,Laptop,16.42145673812778,No,12.1,1,X1,95.1,YES,Dropout
S145193,65.1%,Black,90,505779,41,6.3,female,71689,28,B.Tech,Jazz,113442,9,168.41771830194045,9,Kottayam,2,0,6,None,5,D,12,37,2,2459476,99,Excellent,834325,9,5.9,iOS,25.40853533247267,No,2.0,3,X4,83.6,No,Dropout
S149314,93.0%,Green,72,213340,55,1.9,male,654298,18,PG,None,"₹102,787",10,281.8105479745363,5,Kozhikode,0,0,3,Dog,4,E,9,88,,3618847,95,Average,1082588,5,5.5,iOS,77.18789543630308,Yes,9.1,2,X5,75.5,YES,Continue
S128116,68.6,Black,40,,27,6.4,M,649459,17,B.Tech,Rock,14066,3,518.3969650619806,10,,5,1,8,,2,A,0,10,4,3395273,90,Excellent,1148237,8,4.7,Tablet,36.46991798086798,No,13.1,3,X1,65.1,YES,Continue
S112729,,White,80,980938,33,7.5,F,997788,,BTech,Rock,38890,12,485.26031609469254,9,Kollam,0,0,8,Bird,4,B,18,83,6,2713619,59,Good,1082052,6,6.0,,88.66581308175455,Yes,4.9,2,X5,94.2,YES,Continue
S145586,150%,Blue,77,148810,43,6.0,F,30416,,Diploma,Classical,34481,16,1045.0820781032712,3,Kollam,2,0,1,,9,F,14,38,0,3949708,53,Average,88805,0,8.4,Android,71.32314036886265,No,13.3,4,X2,50.2,YES,Dropout
S120678,53.6,Red,42,637520,44,8.5,Female,,2,BTech,None,39149,6,210.75489105599803,10,,0,1,8,Dog,6,F,,43,1,1573537,25,Good,1998670,2,6.4,Windows Laptop,89.83198559751541,Yes,10.5,3,X2,76.6,YES,Dropout
S144875,0.78,Black,,633157,25,3.5,Male,350955,8,PG,None,23835,20,780.4690816992545,1,Thrissur,5,1,6,None,9,A,1,77,2,1748447,48,Excellent,1738268,5,7.3,iOS,96.0420823831857,Yes,8.7,4,X5,95.4,No,Dropout
S100777,,Black,74,596344,29,1.7,female,245840,4,Diploma,None,15275,12,22.18728446370409,2,Thiruvananthapuram,,0,3,None,3,E,13,41,4,6008580,44,Average,1204350,1,6.1,Android,11.405493187241289,Yes,14.3,3,X1,78.4,NO,Continue
S140727,65.2,Black,79,,17,2.6,F,880149,28,BTech,Classical,22352,,307.81487254057566,5,Kochi,1,1,3,Cat,4,B,19,12,3,5028946,56,Excellent,96384,7,4.0,Android,11.875198199343496,No,13.7,4,X3,74.3,YES,Dropout
S104985,61.3,Black,34,238883,,5.1h,M,668146,20,Diploma,Rock,81157,0,,9,Kottayam,0,0,4,Bird,5,F,5,68,4,621926,76,Average,134098,3,6.6,Windows Laptop,,,6.2,1,X5,79.5,YES,Dropout
S129398,77.8,Green,57,365116,52,1.2 hrs,Male,205056,18,BTech,Jazz,117282,2,564.3064829717855,5,Kochi,2,1,8,Cat,2,B,13,94,5,7945338,93,Good,47869,11,,Laptop,15.243572318930255,Yes,,4,,74.9,NO,Dropout
S143858,70.5,White,72,882480,49,1.7,Male,301408,6,BTech,Pop,61870,4,1064.172908422283,2,Kollam,1,0,8,Dog,1,D,19,,1,,86,Good,81115,10,4.2,iOS,11.816420592320743,No,9.2,4,X2,88.2,Yes,Continue
S135811,94.6,White,41,723596,22,7.9,,477309,23,UG,Rock,78400,8,,5,Thiruvananthapuram,2,0,,Cat,7,F,11,36,1,5712057,20,Average,1770680,2,,Tablet,39.60860342826004,Yes,9.1,1,,96.0,No,Dropout
S112338,0.48,Yellow,73,673878,36,3.9 hrs,,747126,4,BTech,Rock,35.7k,10,557.0111478927414,5,Kochi,2,0,7,None,,D,8,114,4,9664684,30,Excellent,50129,6,7.5,iOS,,No,3.1,1,X2,74.6,NO,Dropout
S108102,86.6,Blue,61,921039,23,4.0,M,230692,8,Graduate,Rock,73782,20,403.53875397881825,7,Thiruvananthapuram,0,1,3,None,2,B,16,17,1,1565601,93,Average,549524,10,5.9,Android,17.76844618889315,No,11.5,3,X3,68.5,NO,Dropout
S148546,51.8%,Green,97,715488,41,1.8,male,319767,23,B.Tech,Rock,70149,,407.8927735056312,1,Kozhikode,2,0,9,None,5,B,20,37,3,4170332,22,Average,961630,7,7.0,Tablet,89.35211250283993,No,2.4,3,,85.7,YES,Continue
,56.3,Green,,957391,,8.1,female,136698,2,UG,Pop,12581,1,583.4579795793918,10,Kochi,,0,6,None,2,F,12,111,4,2319773,,Average,336991,12,,Windows Laptop,99.44724021984861,,11.4,3,,44.2,NO,Dropout
S143099,88.9,Green,73,963414,18,8.4 hrs,male,581404,3,B.Tech,Jazz,111627,4,261.5793544883726,1,Kozhikode,5,,4,Cat,4,E,0,103,6,4009612,81,Excellent,85703,6,6.7,Windows Laptop,59.16704541793531,No,7.5,4,X1,75.8,YES,Dropout
S122155,66.0,Red,100,974038,19,7.3,Male,486257,7,,Pop,12775,14,403.35876856237525,3,Thiruvananthapuram,5,0,8,None,,A,5,91,2,4215069,75,Good,1519963,2,5.9,Windows Laptop,69.90665148661273,Yes,12.9,3,X5,67.6,No,Continue
S131557,82.4,,42,916323,,0.7,Male,672684,29,Graduate,Rock,105594,4,523.6149478130828,6,Kottayam,0,1,4,None,6,C,11,120,6,394103,37,,394548,8,6.0,,73.30368021048879,No,2.2,4,X1,81.9,NO,Continue
S129077,87.7%,Red,79,107429,55,7.6 hrs,female,,16,PG,,29055,5,,8,,2,0,9,None,6,B,14,47,4,4506036,70,Excellent,1493372,2,4.1,,0.31385877746780144,No,2.6,4,X3,54.6,Yes,Continue
S108282,62.5,Red,87,395905,20,6.4,male,810484,28,Diploma,HipHop,118564,0,622.0033966925079,6,Thiruvananthapuram,4,0,9,Bird,5,E,15,78,2,7109378,30,Average,1310819,,5.1,iOS,90.92144149209747,Yes,10.8,3,X5,72.1,No,Dropout
S128377,68.7,White,98,597344,27,2.5,F,465505,8,B.Tech,Jazz,"₹27,323",5,,4,Kottayam,1,0,10,None,8,D,20,109,2,,,Average,898247,8,5.9,Tablet,,Yes,8.6,1,X5,51.6,Yes,Continue
S119626,75.6,Black,74,521366,28,,Female,888474,2,B.Tech,Rock,19296,16,161.9267169877105,4,Thiruvananthapuram,2,1,9,Cat,3,C,18,11,3,1795140,49,Good,1974999,3,7.5,,57.024721473721385,Yes,6.0,2,X4,61.6,YES,Continue
S100199,62.5,Blue,40,,49,5.5,female,574504,18,B.Tech,None,100040,15,774.4252237750082,8,Kottayam,5,1,2,Dog,10,C,6,102,2,,92,Excellent,672738,6,8.3,Laptop,,No,,4,X2,56.5,No,Dropout
S100665,90.1%,Green,76,735958,28,1.6,female,942385,8,PG,None,95215,15,719.7438123484303,5,Kozhikode,,0,9,Cat,3,C,5,74,6,8737931,75,Good,49473,5,4.5,Tablet,63.488110040341084,No,13.3,4,X5,94.4,No,Dropout
S124259,98.1,Green,96,246261,20,1.0,F,19760,10,PG,Rock,14962,17,-15.919095154539377,,Thrissur,5,1,7,Bird,8,C,17,57,1,126204,44,Average,1306605,10,8.8,Android,80.90028919775844,No,7.0,1,X3,76.4,YES,Continue
S123570,53.8,White,95,707241,37,9.0,male,433435,8,PG,None,101333,9,578.1535928488493,3,Kozhikode,1,1,3,Dog,1,C,7,22,6,4035880,48,Average,373443,8,7.8,Tablet,77.50577792881452,No,14.8,2,X1,,No,Dropout
S143006,92.8%,Black,96,341474,48,3.8,F,712678,22,,HipHop,"₹34,227",20,270.14163248989564,6,Kollam,4,0,,Bird,4,F,,15,4,6443965,62,Excellent,811250,12,5.5,Laptop,7.930960199736492,No,14.8,1,X5,65.6,,Continue
S140421,51.8,,54,502373,22,2.3,Male,972799,0,BTech,None,52581,7,825.0404979520956,,Kottayam,4,1,4,,6,A,13,30,,9511776,33,Average,1913796,6,7.9,Tablet,43.55180205487689,No,3.5,2,X5,63.4,Yes,Dropout
,71.2,,,,50,3.6,female,387846,26,PG,Rock,111038,8,,2,Kozhikode,1,0,,None,7,F,9,87,4,2020959,43,Poor,914100,0,8.8,Android,88.68305530689953,No,6.4,1,,76.8,No,Dropout
S146196,0.57,Green,39,577446,59,7.4,Male,5784,13,PG,HipHop,109947,17,557.1236111545107,9,Kozhikode,0,1,7,None,5,D,19,29,6,2735476,47,Excellent,1376929,,8.2,iOS,79.5849978923958,No,8.2,3,X4,,Yes,Dropout
S136489,99.7%,White,82,815680,52,6.3,male,613493,11,PG,Rock,91.1k,13,353.8093670871466,10,Kollam,5,1,3,Bird,6,C,4,,1,2216660,46,Excellent,746529,5,6.3,Windows Laptop,21.41988785611194,No,1.4,4,X3,96.6,No,Dropout
S111493,,Yellow,,694270,40,4.8 hrs,F,133774,22,B.Tech,Jazz,"₹30,611",4,496.78273074644693,10,,0,1,2,Bird,10,E,12,69,1,8523656,41,Poor,,1,6.8,Windows Laptop,83.23741142393696,No,14.3,,X4,78.3,No,Dropout
S110003,,Black,62,132676,60,1.5,Male,106892,11,BTech,Rock,67974,1,591.6224517753919,7,Kochi,2,0,7,Cat,4,F,18,35,2,5384416,33,,1638488,5,6.0,iOS,27.01593672493997,Yes,5.0,3,X3,85.3,No,Dropout
S146149,64.2,Red,46,602049,57,5.9,Male,986500,5,Graduate,,34483,1,788.6398825887204,8,Kollam,1,1,1,Bird,9,E,2,87,6,7484515,96,Poor,1641025,1,5.5,Android,,Yes,7.6,,X3,85.7,Yes,Dropout
S123438,88.9,Green,,409436,43,,M,603037,23,Graduate,Pop,78113,2,622.7031276968853,2,Thiruvananthapuram,0,1,8,Bird,8,D,13,116,5,5759490,99,,492347,1,7.6,Tablet,4.238130771127125,Yes,4.0,2,X4,95.7,,Continue
S140162,88.9,Green,78,506990,44,,Female,529530,3,,Rock,10702,17,396.13101327834966,7,,,0,4,Cat,6,C,16,81,3,3688566,83,Average,1188128,7,7.1,Android,14.959183958755906,No,15.0,3,X2,,,Dropout
S146318,-10%,Black,76,847488,21,7.0,,,6,,Jazz,78.3k,19,355.49102073315134,3,Thrissur,,0,9,Bird,1,,2,30,1,7372344,26,Average,1121340,3,5.0,Windows Laptop,0.6716403535499738,No,3.4,4,X3,83.8,No,Dropout
S112699,76.6,Red,84,933693,28,7.0,Male,51928,30,Graduate,Jazz,21597,18,708.4229603274348,8,Kollam,,0,5,Cat,2,F,8,48,0,266861,75,Poor,866884,12,8.9,Laptop,27.310701951293716,No,1.2,3,X4,94.3,NO,Dropout
S104986,61.8,Red,92,541765,38,5.2,M,599822,,PG,,97832,19,482.8071193091059,5,Kochi,4,1,3,Dog,7,D,1,105,2,4459888,,Excellent,964015,1,8.7,Tablet,10.138023473310032,Yes,5.5,3,X1,67.9,,Dropout
S114036,77.3,Black,55,587513,22,5.4 hrs,F,723193,26,Graduate,Rock,11411,13,849.3577740205928,3,Thiruvananthapuram,1,0,6,None,7,F,0,99,,6217263,49,Excellent,1297514,5,4.2,iOS,58.50580363285957,Yes,9.5,,X3,93.4,,Dropout
S113106,92.7%,Red,95,902906,44,7.7,male,424592,3,Diploma,Jazz,27323,20,729.8489895810808,2,Kollam,,1,,Dog,7,C,3,32,0,1185242,91,Poor,691690,0,8.7,Android,41.787050778218806,Yes,8.1,2,X3,90.5,YES,Dropout
S115156,99.1,,79,293169,52,6.4 hrs,Male,826664,9,B.Tech,Classical,103260,9,684.5047016665108,8,Thrissur,2,0,10,Dog,7,E,1,9,2,5089664,53,Excellent,307978,4,7.8,Laptop,77.32540943172637,No,5.4,3,X4,88.2,NO,Continue
S142044,95.4,Red,,896036,40,6.2,F,352324,19,B.Tech,Pop,39909,19,805.2230193311937,8,Kochi,5,0,5,Dog,1,D,18,77,3,3089971,35,Poor,375465,,4.1,Android,70.37568649474083,No,11.3,3,X3,,YES,Continue
S149169,56.7,Blue,31,260843,28,3.8,M,558431,16,UG,Rock,12278,14,882.4277573125677,8,,1,0,9,,2,C,0,35,3,8957082,43,Excellent,858073,2,7.1,iOS,41.82240209088064,Yes,6.3,4,X4,52.9,No,Dropout
S103598,48.2,Green,93,380809,36,3.6,F,,4,BTech,HipHop,72598,,281.07816337634085,4,Thrissur,1,0,6,Bird,8,A,9,52,4,6962316,,Poor,244221,7,8.1,Android,34.30552864849693,Yes,3.0,3,X4,57.7,Yes,Dropout
S105738,,Blue,80,,56,6.1 hrs,Male,679949,1,UG,,117.2k,9,,,Kollam,5,1,10,Cat,5,E,11,,3,1704699,93,Average,375422,8,4.7,Android,4.397486901989611,Yes,0.9,2,X5,64.9,NO,Continue
S103921,60.1,Red,92,662348,43,8.4,female,687140,10,BTech,Pop,"₹53,159",6,466.2102367346886,3,Thiruvananthapuram,4,1,10,,4,F,9,49,6,,77,,496869,0,6.0,Android,70.78744320898721,,2.2,1,X3,48.4,Yes,Continue
S121348,71.7,Blue,62,563156,30,6.4,Male,644149,18,Diploma,Rock,55580,4,568.2916648399192,8,Kochi,5,0,4,None,2,C,20,12,,5672914,83,Excellent,1984819,4,5.1,Android,63.094424380777824,Yes,9.3,2,X3,,NO,Continue
S109358,48.2,Black,89,,56,0.9,male,560846,0,Diploma,HipHop,119968,,412.7599302637391,8,Thiruvananthapuram,1,0,3,Cat,5,,10,17,,3472504,71,Excellent,548533,3,8.8,Tablet,52.251669115851094,Yes,9.7,1,X3,59.5,No,Dropout
S143529,55.8,Green,40,514417,25,3.3h,female,139002,2,Graduate,HipHop,22597,12,550.65729805979,2,Thrissur,2,0,6,None,5,D,19,90,4,5714293,77,Good,346477,10,7.9,Windows Laptop,29.60118397462601,No,0.8,1,X5,48.6,NO,Dropout
S100794,89.7,Green,42,721546,24,4.9,F,472824,14,B.Tech,HipHop,103.9k,8,208.72260404611723,8,Kottayam,0,1,6,Bird,4,F,15,42,2,9492312,54,Excellent,1652986,8,9.0,Tablet,58.00855829124124,Yes,2.1,1,X2,44.2,Yes,Dropout
S147690,73.1,Red,31,742229,58,,Male,753927,22,PG,Rock,90782,14,-108.38906282268943,7,Kottayam,0,0,3,Dog,3,F,10,28,3,5875931,47,Poor,1730266,4,8.7,,14.617363706402497,Yes,12.4,2,X1,86.4,Yes,Continue
S100285,47.3%,Green,54,916678,53,5.2,,623021,,Graduate,None,10611,15,933.3170299446351,7,Thrissur,3,1,8,,4,C,5,84,2,,58,,1327054,8,6.5,iOS,87.52260610248793,No,9.1,1,X2,55.0,NO,Dropout
S101759,85.6,Black,52,207381,29,4.3h,,332095,7,UG,HipHop,119247,2,222.1162791538497,4,Thrissur,1,,5,Bird,10,A,18,14,3,,86,Poor,524676,,7.4,Laptop,53.35293140472596,No,5.4,4,X3,94.5,Yes,Dropout
S128840,80.3,Black,41,389271,47,7.3,F,510725,4,BTech,None,37452,10,549.5773556290753,5,Thrissur,1,0,2,Dog,6,E,0,12,1,6688366,25,Average,514670,1,8.2,Tablet,43.65939547644,No,1.9,4,X1,77.7,No,Dropout
S131577,,Green,60,843786,,1.0,,969056,5,,Classical,31183,17,1107.8679690490687,6,Thrissur,1,1,,Cat,10,,14,22,4,8987713,42,Average,,9,5.3,Tablet,17.140375048780555,Yes,13.1,4,,56.9,NO,Dropout
S144321,,White,45,988891,35,1.3,female,684521,6,Graduate,Pop,97305,2,451.14195240661155,4,Kottayam,1,1,8,,9,A,10,,5,7761270,52,Poor,343957,3,5.1,,12.206968756858426,Yes,4.4,2,X4,43.9,NO,Continue
S117797,74.8,,69,419925,53,8.9,male,500288,7,UG,Rock,"₹74,331",2,374.70539454378115,2,Kollam,2,0,2,Dog,2,E,6,39,6,3792854,59,Average,1839160,12,7.4,Laptop,95.63934437852181,Yes,,1,X2,69.7,No,Continue
,69.7,,76,,59,8.1,M,,29,B.Tech,HipHop,75620,19,458.62284599352733,8,Kochi,5,0,,,4,E,13,50,5,6893585,30,Poor,1172604,0,8.2,,90.32329400820754,Yes,2.0,,X3,99.8,Yes,Continue
S132606,86.5,Red,53,230798,47,5.2,Female,607104,19,PG,Classical,64880,18,495.4089219146063,7,Kochi,3,0,10,Bird,5,A,20,25,1,539400,52,Excellent,1503087,3,5.5,Android,,Yes,12.4,4,X3,74.2,NO,Dropout
S114417,82.9,Red,69,364814,52,4.1,,266857,16,BTech,Jazz,104551,19,510.14765549524185,1,Kollam,,,1,,2,C,13,,5,1347202,89,Average,77573,11,7.8,Windows Laptop,87.51778794069308,Yes,13.3,3,X5,47.0,YES,Dropout
S105665,,White,81,903757,28,7.0,,611940,8,BTech,Jazz,70797,2,407.8872777699056,3,Thiruvananthapuram,4,1,7,Bird,10,D,6,48,6,180516,68,,747877,10,7.4,iOS,81.41913916610135,Yes,,1,X2,76.6,YES,Dropout
S103561,65.3,Red,,775273,51,7.8,Male,,,,None,112685,19,-131.08636670208648,9,Kottayam,1,0,5,None,7,A,1,98,3,3180540,76,Excellent,1435879,9,7.6,Laptop,22.2394945330332,Yes,13.8,2,X4,47.7,NO,Dropout
S131906,60.7,Yellow,63,952753,33,3.1,Male,,9,Diploma,Rock,54561,6,,,Kollam,3,1,10,Dog,5,B,7,76,4,,38,Poor,669477,6,8.4,Tablet,,,14.7,4,X2,81.3,Yes,Dropout
S129975,,Green,68,562018,,4.7,male,469155,5,BTech,Classical,64967,1,556.6181608959358,,Thiruvananthapuram,0,0,4,Dog,9,A,18,7,5,9740089,48,Average,865812,11,4.9,Tablet,,No,0.8,1,X3,89.8,No,Dropout
S109450,85.4,White,80,195505,37,7.8,M,201783,22,Graduate,None,,19,580.3596450017792,4,Kollam,0,0,4,Dog,3,E,20,81,0,1284323,42,Excellent,356233,1,7.0,Tablet,57.212274818056144,No,1.4,3,X1,45.7,Yes,Continue
